rutaImagen,nombreArchivo,clase,extension,tamanoBytes,valida,error,idImagen
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155017 (1).jpg,IMG_20230728_155017 (1).jpg,Daun Sehat,.jpg,1154872,True,,1860
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155031 (1).jpg,IMG_20230728_155031 (1).jpg,Daun Sehat,.jpg,1104881,True,,1861
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155035 (1).jpg,IMG_20230728_155035 (1).jpg,Daun Sehat,.jpg,2877955,True,,1862
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155039 (1).jpg,IMG_20230728_155039 (1).jpg,Daun Sehat,.jpg,1697833,True,,1863
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155054 (1).jpg,IMG_20230728_155054 (1).jpg,Daun Sehat,.jpg,1885612,True,,1864
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155056 (1).jpg,IMG_20230728_155056 (1).jpg,Daun Sehat,.jpg,1534197,True,,1865
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155057 (1).jpg,IMG_20230728_155057 (1).jpg,Daun Sehat,.jpg,1328036,True,,1866
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155059 (1).jpg,IMG_20230728_155059 (1).jpg,Daun Sehat,.jpg,1296625,True,,1867
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155113 (1).jpg,IMG_20230728_155113 (1).jpg,Daun Sehat,.jpg,1499622,True,,1868
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155115 (1).jpg,IMG_20230728_155115 (1).jpg,Daun Sehat,.jpg,2083254,True,,1869
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155117 (1).jpg,IMG_20230728_155117 (1).jpg,Daun Sehat,.jpg,1684560,True,,1870
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155124 (1).jpg,IMG_20230728_155124 (1).jpg,Daun Sehat,.jpg,1766317,True,,1871
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155131 (1).jpg,IMG_20230728_155131 (1).jpg,Daun Sehat,.jpg,1613090,True,,1872
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155151 (1).jpg,IMG_20230728_155151 (1).jpg,Daun Sehat,.jpg,1795425,True,,1873
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155152 (1).jpg,IMG_20230728_155152 (1).jpg,Daun Sehat,.jpg,1930777,True,,1874
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155156 (1).jpg,IMG_20230728_155156 (1).jpg,Daun Sehat,.jpg,1377011,True,,1875
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155159 (1).jpg,IMG_20230728_155159 (1).jpg,Daun Sehat,.jpg,1422607,True,,1876
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155204 (1).jpg,IMG_20230728_155204 (1).jpg,Daun Sehat,.jpg,1812788,True,,1877
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155207 (1).jpg,IMG_20230728_155207 (1).jpg,Daun Sehat,.jpg,1784711,True,,1878
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155215 (1).jpg,IMG_20230728_155215 (1).jpg,Daun Sehat,.jpg,1797332,True,,1879
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155228 (1).jpg,IMG_20230728_155228 (1).jpg,Daun Sehat,.jpg,1807236,True,,1880
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155229 (1).jpg,IMG_20230728_155229 (1).jpg,Daun Sehat,.jpg,1870919,True,,1881
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155232 (1).jpg,IMG_20230728_155232 (1).jpg,Daun Sehat,.jpg,1169703,True,,1882
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155238 (1).jpg,IMG_20230728_155238 (1).jpg,Daun Sehat,.jpg,1340776,True,,1883
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155252 (1).jpg,IMG_20230728_155252 (1).jpg,Daun Sehat,.jpg,1586128,True,,1884
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155254 (1).jpg,IMG_20230728_155254 (1).jpg,Daun Sehat,.jpg,1584336,True,,1885
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155256 (1).jpg,IMG_20230728_155256 (1).jpg,Daun Sehat,.jpg,1695215,True,,1886
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155310 (1).jpg,IMG_20230728_155310 (1).jpg,Daun Sehat,.jpg,1950528,True,,1887
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155313 (1).jpg,IMG_20230728_155313 (1).jpg,Daun Sehat,.jpg,1234768,True,,1888
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155315 (1).jpg,IMG_20230728_155315 (1).jpg,Daun Sehat,.jpg,1321995,True,,1889
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155337 (1).jpg,IMG_20230728_155337 (1).jpg,Daun Sehat,.jpg,1638002,True,,1890
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155353 (1).jpg,IMG_20230728_155353 (1).jpg,Daun Sehat,.jpg,1899685,True,,1891
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155355 (1).jpg,IMG_20230728_155355 (1).jpg,Daun Sehat,.jpg,1900580,True,,1892
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155356 (1).jpg,IMG_20230728_155356 (1).jpg,Daun Sehat,.jpg,1304706,True,,1893
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155412 (1).jpg,IMG_20230728_155412 (1).jpg,Daun Sehat,.jpg,1833465,True,,1894
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155414 (1).jpg,IMG_20230728_155414 (1).jpg,Daun Sehat,.jpg,1899587,True,,1895
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155421 (1).jpg,IMG_20230728_155421 (1).jpg,Daun Sehat,.jpg,1568070,True,,1896
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155436 (1).jpg,IMG_20230728_155436 (1).jpg,Daun Sehat,.jpg,1415451,True,,1897
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155438 (1).jpg,IMG_20230728_155438 (1).jpg,Daun Sehat,.jpg,1493732,True,,1898
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155440 (1).jpg,IMG_20230728_155440 (1).jpg,Daun Sehat,.jpg,1445728,True,,1899
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155505 (1).jpg,IMG_20230728_155505 (1).jpg,Daun Sehat,.jpg,2000184,True,,1900
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155507 (1).jpg,IMG_20230728_155507 (1).jpg,Daun Sehat,.jpg,2015343,True,,1901
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155508 (1).jpg,IMG_20230728_155508 (1).jpg,Daun Sehat,.jpg,2054856,True,,1902
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155515 (1).jpg,IMG_20230728_155515 (1).jpg,Daun Sehat,.jpg,1434902,True,,1903
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155534 (1).jpg,IMG_20230728_155534 (1).jpg,Daun Sehat,.jpg,1924764,True,,1904
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155536 (1).jpg,IMG_20230728_155536 (1).jpg,Daun Sehat,.jpg,1922673,True,,1905
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155539 (1).jpg,IMG_20230728_155539 (1).jpg,Daun Sehat,.jpg,1852758,True,,1906
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155547 (1).jpg,IMG_20230728_155547 (1).jpg,Daun Sehat,.jpg,1335242,True,,1907
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155549 (1).jpg,IMG_20230728_155549 (1).jpg,Daun Sehat,.jpg,1177249,True,,1908
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155600 (1).jpg,IMG_20230728_155600 (1).jpg,Daun Sehat,.jpg,1475689,True,,1909
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155616 (1).jpg,IMG_20230728_155616 (1).jpg,Daun Sehat,.jpg,1888735,True,,1910
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155618 (1).jpg,IMG_20230728_155618 (1).jpg,Daun Sehat,.jpg,1469636,True,,1911
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155620 (1).jpg,IMG_20230728_155620 (1).jpg,Daun Sehat,.jpg,1576548,True,,1912
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155625 (1).jpg,IMG_20230728_155625 (1).jpg,Daun Sehat,.jpg,1276325,True,,1913
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155633 (1).jpg,IMG_20230728_155633 (1).jpg,Daun Sehat,.jpg,1527888,True,,1914
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155650 (1).jpg,IMG_20230728_155650 (1).jpg,Daun Sehat,.jpg,1475844,True,,1915
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155657 (1).jpg,IMG_20230728_155657 (1).jpg,Daun Sehat,.jpg,1427895,True,,1916
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155701 (1).jpg,IMG_20230728_155701 (1).jpg,Daun Sehat,.jpg,1323104,True,,1917
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155710 (1).jpg,IMG_20230728_155710 (1).jpg,Daun Sehat,.jpg,1199667,True,,1918
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155719 (1).jpg,IMG_20230728_155719 (1).jpg,Daun Sehat,.jpg,1417318,True,,1919
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155750 (1).jpg,IMG_20230728_155750 (1).jpg,Daun Sehat,.jpg,1867284,True,,1920
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155754 (1).jpg,IMG_20230728_155754 (1).jpg,Daun Sehat,.jpg,1186093,True,,1921
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155756 (1).jpg,IMG_20230728_155756 (1).jpg,Daun Sehat,.jpg,1128912,True,,1922
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155802 (1).jpg,IMG_20230728_155802 (1).jpg,Daun Sehat,.jpg,2318197,True,,1923
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155819 (1).jpg,IMG_20230728_155819 (1).jpg,Daun Sehat,.jpg,1245067,True,,1924
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155824 (1).jpg,IMG_20230728_155824 (1).jpg,Daun Sehat,.jpg,1379443,True,,1925
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155833 (1).jpg,IMG_20230728_155833 (1).jpg,Daun Sehat,.jpg,1485382,True,,1926
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155835 (1).jpg,IMG_20230728_155835 (1).jpg,Daun Sehat,.jpg,1479276,True,,1927
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155837 (1).jpg,IMG_20230728_155837 (1).jpg,Daun Sehat,.jpg,1868988,True,,1928
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155842 (1).jpg,IMG_20230728_155842 (1).jpg,Daun Sehat,.jpg,1904191,True,,1929
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155857 (1).jpg,IMG_20230728_155857 (1).jpg,Daun Sehat,.jpg,1824204,True,,1930
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155858 (1).jpg,IMG_20230728_155858 (1).jpg,Daun Sehat,.jpg,1945117,True,,1931
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155900 (1).jpg,IMG_20230728_155900 (1).jpg,Daun Sehat,.jpg,1890117,True,,1932
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155903 (1).jpg,IMG_20230728_155903 (1).jpg,Daun Sehat,.jpg,1732740,True,,1933
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155912 (1).jpg,IMG_20230728_155912 (1).jpg,Daun Sehat,.jpg,1581580,True,,1934
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155914 (1).jpg,IMG_20230728_155914 (1).jpg,Daun Sehat,.jpg,1418785,True,,1935
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230728_155917 (1).jpg,IMG_20230728_155917 (1).jpg,Daun Sehat,.jpg,2150348,True,,1936
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_065314 (1).jpg,IMG_20230729_065314 (1).jpg,Daun Sehat,.jpg,1600944,True,,1937
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_065316 (1).jpg,IMG_20230729_065316 (1).jpg,Daun Sehat,.jpg,1614092,True,,1938
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_065331 (1).jpg,IMG_20230729_065331 (1).jpg,Daun Sehat,.jpg,1376263,True,,1939
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_065334 (1).jpg,IMG_20230729_065334 (1).jpg,Daun Sehat,.jpg,2103752,True,,1940
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_065338 (1).jpg,IMG_20230729_065338 (1).jpg,Daun Sehat,.jpg,2083032,True,,1941
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070434 (1).jpg,IMG_20230729_070434 (1).jpg,Daun Sehat,.jpg,2081366,True,,1942
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070442 (1).jpg,IMG_20230729_070442 (1).jpg,Daun Sehat,.jpg,1533486,True,,1943
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070510 (1).jpg,IMG_20230729_070510 (1).jpg,Daun Sehat,.jpg,1915834,True,,1944
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070515 (1).jpg,IMG_20230729_070515 (1).jpg,Daun Sehat,.jpg,2466114,True,,1945
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070520 (1).jpg,IMG_20230729_070520 (1).jpg,Daun Sehat,.jpg,1616776,True,,1946
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070825 (1).jpg,IMG_20230729_070825 (1).jpg,Daun Sehat,.jpg,1547407,True,,1947
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070827 (1).jpg,IMG_20230729_070827 (1).jpg,Daun Sehat,.jpg,1823001,True,,1948
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070831 (1).jpg,IMG_20230729_070831 (1).jpg,Daun Sehat,.jpg,2893978,True,,1949
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070834 (1).jpg,IMG_20230729_070834 (1).jpg,Daun Sehat,.jpg,1589013,True,,1950
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070836 (1).jpg,IMG_20230729_070836 (1).jpg,Daun Sehat,.jpg,2407962,True,,1951
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070837 (1).jpg,IMG_20230729_070837 (1).jpg,Daun Sehat,.jpg,2498242,True,,1952
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070843 (1).jpg,IMG_20230729_070843 (1).jpg,Daun Sehat,.jpg,1481380,True,,1953
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070847 (1).jpg,IMG_20230729_070847 (1).jpg,Daun Sehat,.jpg,1765932,True,,1954
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070849 (1).jpg,IMG_20230729_070849 (1).jpg,Daun Sehat,.jpg,1355420,True,,1955
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070857 (1).jpg,IMG_20230729_070857 (1).jpg,Daun Sehat,.jpg,1815735,True,,1956
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070859 (1).jpg,IMG_20230729_070859 (1).jpg,Daun Sehat,.jpg,1648761,True,,1957
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070901 (1).jpg,IMG_20230729_070901 (1).jpg,Daun Sehat,.jpg,1600499,True,,1958
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070902 (1).jpg,IMG_20230729_070902 (1).jpg,Daun Sehat,.jpg,1876882,True,,1959
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_070909 (1).jpg,IMG_20230729_070909 (1).jpg,Daun Sehat,.jpg,1651117,True,,1960
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071002 (1).jpg,IMG_20230729_071002 (1).jpg,Daun Sehat,.jpg,1397734,True,,1961
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071006 (1).jpg,IMG_20230729_071006 (1).jpg,Daun Sehat,.jpg,1644668,True,,1962
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071019 (1).jpg,IMG_20230729_071019 (1).jpg,Daun Sehat,.jpg,1336093,True,,1963
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071021 (1).jpg,IMG_20230729_071021 (1).jpg,Daun Sehat,.jpg,1720124,True,,1964
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071022 (1).jpg,IMG_20230729_071022 (1).jpg,Daun Sehat,.jpg,2144574,True,,1965
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071023 (1).jpg,IMG_20230729_071023 (1).jpg,Daun Sehat,.jpg,2300813,True,,1966
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071025 (1).jpg,IMG_20230729_071025 (1).jpg,Daun Sehat,.jpg,2249227,True,,1967
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071027 (1).jpg,IMG_20230729_071027 (1).jpg,Daun Sehat,.jpg,1716935,True,,1968
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071041 (1).jpg,IMG_20230729_071041 (1).jpg,Daun Sehat,.jpg,1715066,True,,1969
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071042 (1).jpg,IMG_20230729_071042 (1).jpg,Daun Sehat,.jpg,1719620,True,,1970
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071044 (1).jpg,IMG_20230729_071044 (1).jpg,Daun Sehat,.jpg,1671712,True,,1971
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071046 (1).jpg,IMG_20230729_071046 (1).jpg,Daun Sehat,.jpg,1834326,True,,1972
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071057 (1).jpg,IMG_20230729_071057 (1).jpg,Daun Sehat,.jpg,1622875,True,,1973
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071101 (1).jpg,IMG_20230729_071101 (1).jpg,Daun Sehat,.jpg,1345369,True,,1974
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071109 (1).jpg,IMG_20230729_071109 (1).jpg,Daun Sehat,.jpg,1875505,True,,1975
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071114 (1).jpg,IMG_20230729_071114 (1).jpg,Daun Sehat,.jpg,2566419,True,,1976
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071117 (1).jpg,IMG_20230729_071117 (1).jpg,Daun Sehat,.jpg,1278898,True,,1977
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071119 (1).jpg,IMG_20230729_071119 (1).jpg,Daun Sehat,.jpg,1823033,True,,1978
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071120 (1).jpg,IMG_20230729_071120 (1).jpg,Daun Sehat,.jpg,1381884,True,,1979
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071124 (1).jpg,IMG_20230729_071124 (1).jpg,Daun Sehat,.jpg,1128122,True,,1980
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071126 (1).jpg,IMG_20230729_071126 (1).jpg,Daun Sehat,.jpg,1727674,True,,1981
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071135 (1).jpg,IMG_20230729_071135 (1).jpg,Daun Sehat,.jpg,1649540,True,,1982
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071137 (1).jpg,IMG_20230729_071137 (1).jpg,Daun Sehat,.jpg,1519968,True,,1983
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071138 (1).jpg,IMG_20230729_071138 (1).jpg,Daun Sehat,.jpg,1336868,True,,1984
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071140 (1).jpg,IMG_20230729_071140 (1).jpg,Daun Sehat,.jpg,1343155,True,,1985
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071142 (1).jpg,IMG_20230729_071142 (1).jpg,Daun Sehat,.jpg,1721307,True,,1986
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Daun Sehat\IMG_20230729_071156 (1).jpg,IMG_20230729_071156 (1).jpg,Daun Sehat,.jpg,1490495,True,,1987
